0,https://www.zhipin.com/job_detail/dfa83b76b24391661XR409m6FldV.html,研发质量管理工程师（PQA）,上海,  传音控股 通信/网络设备已上市10000人以上   , 18-35K·14薪 3-5年本科  邓女士做一个靠谱的HR    立即沟通  ,  PQA/PQE IPD 手机  员工旅游，带薪年假，餐补，住房补贴，补充医疗保险，定期体检，交通补助，年终奖，节日福利，零食下午茶，通讯补贴，免费班车，五险一金 
0,https://www.zhipin.com/job_detail/aacd2451d7b93ee91n1-29q0GFpS.html,GMP质量管理负责人,上海·闵行区·浦江,  麦凯生物 医疗设备/器械A轮20-99人   , 15-25K 1-3年本科  王先生研发总监    立即沟通  ,  医疗器械生产质量管理规范  五险一金，通讯补贴，交通补助 
0,https://www.zhipin.com/job_detail/80f40aa6aabfa8af1XR53dS7FFZQ.html,项目质量管理,上海·徐汇区·植物园,  闻泰科技 智能硬件已上市10000人以上   , 15-20K 5-10年本科  王先生招聘者    立即沟通  ,  产品开发 技术管理 质量  餐补，加班补助，定期体检，全勤奖，节日福利，五险一金，股票期权，带薪年假 
0,https://www.zhipin.com/job_detail/1a31aa954d51379a0XV_09m_FVE~.html,云质QMS质量管理软件Node.js后端开发工程师,上海·浦东新区·金桥,  上海云质信息 计算机软件未融资20-99人   , 15-30K·14薪 3-5年本科  徐先生项目总监    立即沟通  ,  后端开发 QMS 质量软件 质量管理 质量系统 质量检测 品质管理 质量数据分析  年终奖，股票期权，零食下午茶，五险一金，带薪年假，定期体检，补充医疗保险，员工旅游 
0,https://www.zhipin.com/job_detail/92529f2fa1eb1ba61XR439y8FFJZ.html,质量经理,上海·奉贤区·四团,  泽升汽车 原材料及加工/模具不需要融资500-999人   , 15-30K 3-5年本科  万先生厂长    立即沟通  ,  SQA/SQE 质量管理体系标准 内审员证 汽车质量管理  年终奖，五险一金，包吃，全勤奖，包住 
0,https://www.zhipin.com/job_detail/87aa96d3e9170ffc1XR73tW4GFFW.html,软件质量工程师（SQA）：,上海·浦东新区·张江,  信也科技 互联网已上市1000-9999人   , 15-25K·15薪 3-5年本科  王女士招聘专家    立即沟通  ,  SQA/SQE 质量管理体系标准 CMMI  股票期权，节日福利，年终奖，定期体检，员工旅游，零食下午茶，免费班车，带薪年假，五险一金，餐补，补充医疗保险 
0,https://www.zhipin.com/job_detail/65370021f5ea511b1XR43N21EVpS.html,AQE前期质量工程师,上海,  日铭电脑 原材料及加工/模具不需要融资10000人以上   , 16-25K 3-5年大专  汪女士招聘专员    立即沟通  ,  8D报告 APQP DQE/DQA FQE PQA/PQE  免费班车，加班补助，包吃，节日福利，带薪年假，员工旅游，住房补贴，全勤奖，年终奖，五险一金 
0,https://www.zhipin.com/job_detail/4f7d94caf741ac401n180965FFBS.html,产品质量工程师 (MJ001094),上海·杨浦区·五角场,  商米 智能硬件D轮及以上500-999人   , 15-25K·15薪 5-10年本科  章女士高级招聘    立即沟通  ,  FMEA SQA/SQE 研发质量  节日福利，补充医疗保险，股票期权，通讯补贴，带薪年假，五险一金，定期体检，员工旅游，年终奖 
0,https://www.zhipin.com/job_detail/938bf49ffba513561n1-2tW7F1JS.html,客户质量工程师,上海·嘉定区·嘉定镇,  禾赛 电子/半导体/集成电路D轮及以上1000-9999人   , 15-25K 5-10年本科  王女士高级招聘专员    立即沟通  ,  汽车质量管理体系标准 汽车质量管理 8D报告 SPC FMEA MSA PPAP APQP  零食下午茶，定期体检，年终奖，五险一金，餐补，员工旅游，补充医疗保险，节日福利，带薪年假，包吃，股票期权 
0,https://www.zhipin.com/job_detail/e50fe9ed6aee6d641nx_3NS8E1JT.html,质量经理,上海·浦东新区·张江,  蓝帆医疗 医疗设备/器械已上市1000-9999人   , 15-20K·14薪 3-5年本科  尹先生总监    立即沟通  ,  五险一金 八小时工作制 弹性工作制 带薪年假  餐补，带薪年假，免费班车，年终奖，五险一金 
0,https://www.zhipin.com/job_detail/4b1e216c5b2795f51n163dq9EFVS.html,质量工程师,上海·浦东新区·芦潮港,  三一重机有限公司 机械设备/机电/重工已上市10000人以上   , 12-20K·13薪 经验不限本科  张女士招聘经理    立即沟通  ,  生产质量管理 精益生产 QC七大手法 全面质量管理TQM  定期体检，节日福利，五险一金，带薪年假，免费班车，餐补，股票期权，年终奖，住宿 
0,https://www.zhipin.com/job_detail/e8bda138725bc8471nN73dW8FVBR.html,制药质量工程师,上海·闵行区·马桥,  杭州福斯特 电力/热力/燃气/水利已上市1000-9999人   , 12-20K·14薪 5-10年本科  张女士招聘经理    立即沟通  ,  GMP  员工餐厅，加班补助，兴趣俱乐部，员工旅游，节日福利，免费班车，股票期权，带薪年假，团建活动，年终奖，五险一金，定期体检 
